Item_ID,Food_Category,Item_Brand,Packaging_Type,Weight_Grams,Item_Price_INR,Estimated_Calories
FOOD-3843,Bakery,Fortune,Packet,100.0,308.46434277869037,150.0
FOOD-7543,Vegetables,Amul,Packet,99999.0,512.1564739925471,150.0
FOOD-6901,Dairy,Fortune,Packet,1000.0,409.8018254930897,50.0
FOOD-1969,Dairy,Amul,Packet,250.0,663.7561931996003,50.0
FOOD-2094,Dairy,Britannia,Bottle,250.0,516.6276408928893,
FOOD-7124,Bakery,Amul,Packet,,218.20013244495036,
FOOD-8347,Vegetables,Amul,Packet,-200.0,0.0,50.0
FOOD-4195,Bakery,Catch_Spices,Packet,1000.0,60.71098945168561,150.0
FOOD-2404,Dairy,Amul,Bottle,,468.8245429881243,50.0
FOOD-7940,Dairy,Fortune,Bottle,100.0,317.8344253369701,50.0
FOOD-5290,Bakery,Britannia,Bottle,1000.0,87.73480872410383,150.0
FOOD-4982,Snacks,Amul,Packet,100.0,252.89652286271752,350.0
FOOD-6555,Vegetables,Fortune,Bottle,1000.0,719.4887241547781,50.0
FOOD-8954,Vegetables,Britannia,Packet,99999.0,472.9699784698494,50.0
FOOD-5713,Vegetables,Amul,Loose_Poly,1000.0,723.5792306650104,150.0
FOOD-4092,Snacks,Amul,Packet,500.0,334.53514970990835,50.0
FOOD-5159,Bakery,Amul,Packet,250.0,783.3377935181695,50.0
FOOD-7308,Dairy,Catch_Spices,Packet,100.0,294.41505226357043,150.0
FOOD-8478,Vegetables,Britannia,Packet,500.0,607.8756459649524,150.0
FOOD-9476,Bakery,Amul,Packet,250.0,251.26843594924492,150.0
FOOD-5933,Bakery,Catch_Spices,Bottle,250.0,93.73253327546738,
FOOD-5926,Bakery,Amul,Box,100.0,668.1147114211402,50.0
FOOD-4969,Vegetables,Amul,Packet,100.0,612.4394062274262,
FOOD-3965,Vegetables,Amul,Bottle,250.0,658.2969367164598,50.0
FOOD-5319,Dairy,Britannia,Box,1000.0,246.75868003163347,50.0
FOOD-9975,Bakery,Amul,Packet,250.0,565.8926842247665,
FOOD-8108,Vegetables,Britannia,Packet,250.0,183.7390497213663,50.0
FOOD-4939,Dairy,Catch_Spices,Packet,250.0,18.936113646572853,150.0
FOOD-1044,Vegetables,Amul,Box,,694.5261327521778,150.0
FOOD-2810,Bakery,Amul,Box,1000.0,423.58513477423446,
FOOD-5566,Dairy,Amul,Packet,250.0,787.0861366108498,50.0
FOOD-2909,Vegetables,Britannia,Packet,100.0,314.17819897396,50.0
FOOD-7364,Dairy,Catch_Spices,Box,100.0,765.9296755216816,
FOOD-3581,Dairy,Amul,Bottle,-200.0,0.0,50.0
FOOD-1691,Vegetables,Amul,Box,250.0,414.64200675112204,150.0
FOOD-1931,Bakery,Amul,Packet,100.0,249.21958651200043,
FOOD-8910,Vegetables,Amul,Loose_Poly,250.0,661.9683096054653,50.0
FOOD-7382,Vegetables,Britannia,Box,100.0,664.7478496331873,50.0
FOOD-4406,Vegetables,Amul,Packet,,339.374330440774,
FOOD-9339,Vegetables,Amul,Bottle,1000.0,584.5615821357429,
FOOD-2032,Vegetables,Britannia,Packet,100.0,363.31796926483486,150.0
FOOD-2311,Vegetables,Amul,Packet,1000.0,594.3308426286743,150.0
FOOD-9579,Dairy,Britannia,Bottle,250.0,795.4102238077137,150.0
FOOD-4121,Vegetables,Amul,Packet,100.0,217.3720878736482,50.0
FOOD-2873,Bakery,Catch_Spices,Bottle,1000.0,510.9014411719875,150.0
FOOD-7781,Vegetables,Amul,Packet,250.0,310.10359243418503,
FOOD-4748,Vegetables,Catch_Spices,Box,500.0,443.2135352823176,150.0
FOOD-1277,Vegetables,Amul,Packet,1000.0,700.5763514343632,50.0
FOOD-2859,Bakery,Fortune,Box,5000.0,284.5849368612773,150.0
FOOD-6929,Dairy,Amul,Packet,100.0,67.18675869157673,
FOOD-7792,Bakery,Britannia,Packet,,641.1603763419376,150.0
FOOD-5713,Vegetables,Amul,Bottle,250.0,448.4696356105554,50.0
FOOD-5675,Bakery,Britannia,Bottle,100.0,365.0267482422329,
FOOD-2170,Vegetables,Britannia,Bottle,250.0,154.83310704778276,50.0
FOOD-9681,Vegetables,Britannia,Bottle,100.0,83.35365804662177,50.0
FOOD-6308,Dairy,Britannia,Loose_Poly,250.0,230.20109210339737,
FOOD-3462,Dairy,Amul,Packet,100.0,577.9343680445661,50.0
FOOD-1287,Snacks,Amul,Box,1000.0,335.29903362572924,50.0
FOOD-6953,Vegetables,Britannia,Bottle,500.0,460.4797940346409,
FOOD-5282,Snacks,Amul,Bottle,100.0,74.81598739375485,50.0
FOOD-2907,Dairy,Amul,Bottle,1000.0,107.36200438824176,
FOOD-2161,Dairy,Amul,Box,250.0,18.931606405935614,50.0
FOOD-1129,Vegetables,Amul,Bottle,250.0,541.8947159337615,
FOOD-7337,Vegetables,Britannia,Box,100.0,218.91907276585184,
FOOD-3363,Snacks,Britannia,Packet,1000.0,773.872002808198,350.0
FOOD-9151,Dairy,Catch_Spices,Bottle,250.0,253.68009015848443,350.0
FOOD-6983,Bakery,Amul,Packet,,297.25825070414885,150.0
FOOD-1143,Snacks,Catch_Spices,Packet,5000.0,380.8969668436906,
FOOD-9207,Vegetables,Britannia,Bottle,100.0,262.1211915458324,150.0
FOOD-8469,Dairy,Catch_Spices,Bottle,1000.0,655.7801452829583,50.0
FOOD-1244,Bakery,Fortune,Packet,250.0,702.2033798984063,
FOOD-1926,Vegetables,Britannia,Packet,1000.0,18.718502574564514,150.0
FOOD-4178,Vegetables,Amul,Bottle,500.0,527.1826865634923,700.0
FOOD-3176,Dairy,Amul,Bottle,1000.0,552.0097411201959,150.0
FOOD-6002,Dairy,Amul,Packet,5000.0,769.5256525124842,
FOOD-1886,Bakery,Catch_Spices,Packet,1000.0,302.61536584170955,50.0
FOOD-9532,Vegetables,Catch_Spices,Box,250.0,164.27117499467678,
FOOD-4398,Snacks,Fortune,Box,1000.0,421.25904493832525,50.0
FOOD-9497,Vegetables,Catch_Spices,Packet,500.0,363.56899081692814,150.0
FOOD-3654,Dairy,Catch_Spices,Packet,100.0,635.4678578272055,50.0
FOOD-8392,Dairy,Britannia,Packet,1000.0,724.140598576077,
FOOD-2371,Vegetables,Britannia,Box,250.0,78.49934183277965,
FOOD-8135,Vegetables,Britannia,Box,100.0,678.7977881326378,50.0
FOOD-1320,Bakery,Britannia,Packet,250.0,728.0869937949784,350.0
FOOD-5654,Bakery,Amul,Box,500.0,740.0673438288424,50.0
FOOD-6300,Vegetables,Britannia,Packet,250.0,613.8047884924518,
FOOD-7761,Dairy,Britannia,Packet,250.0,596.2452231142216,50.0
FOOD-7854,Dairy,Britannia,Loose_Poly,100.0,21.76845225191411,150.0
FOOD-6505,Vegetables,Catch_Spices,Box,500.0,736.9513817669645,150.0
FOOD-7553,Bakery,Amul,Box,1000.0,287.68911890893355,50.0
FOOD-5042,Bakery,Amul,Bottle,250.0,42.48629832773992,
FOOD-8498,Vegetables,Fortune,Packet,500.0,336.25365498414914,
FOOD-7636,Snacks,Britannia,Box,100.0,588.953580283734,150.0
FOOD-8362,Vegetables,Amul,Bottle,,359.14460928382607,
FOOD-1011,Bakery,Britannia,Packet,250.0,608.828760683011,150.0
FOOD-1194,Dairy,Britannia,Bottle,,412.4334472598763,50.0
FOOD-3537,Dairy,Catch_Spices,Box,500.0,246.5474470202921,150.0
FOOD-3842,Dairy,Britannia,Loose_Poly,500.0,170.3007518812908,
FOOD-3229,Vegetables,Amul,Bottle,250.0,342.6716033294169,
FOOD-4009,Bakery,Britannia,Box,250.0,38.28472685400879,50.0
FOOD-8984,Bakery,Catch_Spices,Packet,1000.0,343.8096849487418,50.0
FOOD-3077,Vegetables,Britannia,Bottle,,64.20987644405322,50.0
FOOD-8845,Bakery,Fortune,Bottle,250.0,702.833719115231,50.0
FOOD-4867,Vegetables,Amul,Packet,1000.0,464.6300151595349,50.0
FOOD-5873,Bakery,Catch_Spices,Box,1000.0,520.3739407149051,150.0
FOOD-9635,Vegetables,Fortune,Loose_Poly,250.0,238.20255245045217,50.0
FOOD-1297,Vegetables,Fortune,Packet,250.0,188.39865043464104,150.0
FOOD-6856,Vegetables,Amul,Box,100.0,569.2451468469912,50.0
FOOD-2015,Dairy,Catch_Spices,Bottle,100.0,540.5367315872412,150.0
FOOD-2384,Dairy,Britannia,Bottle,500.0,106.91598051963236,50.0
FOOD-9745,Dairy,Catch_Spices,Box,,198.52669265031994,50.0
FOOD-3350,Vegetables,Amul,Packet,1000.0,757.794871311466,50.0
FOOD-2269,Dairy,Amul,Box,250.0,250.30016616992276,50.0
FOOD-2260,Bakery,Amul,Packet,,30.406893152311536,50.0
FOOD-8701,Bakery,Britannia,Box,100.0,60.38782015260462,150.0
FOOD-9376,Vegetables,Britannia,Bottle,250.0,622.6408895904474,50.0
FOOD-5563,Vegetables,Britannia,Packet,,608.152990806749,150.0
FOOD-7897,Bakery,Britannia,Packet,500.0,311.6435428527531,150.0
FOOD-6672,Vegetables,Fortune,Packet,1000.0,131.02861339110723,
FOOD-6593,Vegetables,Amul,Packet,5000.0,403.50312136541515,150.0
FOOD-7155,Vegetables,Amul,Packet,500.0,272.1920376241676,150.0
FOOD-6543,Dairy,Catch_Spices,Box,1000.0,305.43499483876906,
FOOD-8240,Dairy,Britannia,Box,500.0,216.17842972949092,
FOOD-5683,Dairy,Britannia,Loose_Poly,250.0,59.657751040472135,50.0
FOOD-2881,Vegetables,Britannia,Box,500.0,635.0158287053382,
FOOD-9713,Bakery,Britannia,Box,100.0,498.3944516155836,50.0
FOOD-4809,Vegetables,Amul,Packet,100.0,669.3617477779745,350.0
FOOD-6807,Bakery,Britannia,Box,500.0,407.5295621330381,
FOOD-5883,Dairy,Catch_Spices,Box,5000.0,788.1394448930317,
FOOD-8206,Dairy,Britannia,Packet,250.0,770.3946784296381,150.0
FOOD-5155,Vegetables,Amul,Bottle,250.0,224.70895480626834,
FOOD-5673,Vegetables,Fortune,Bottle,250.0,315.71176959232696,150.0
FOOD-2409,Dairy,Amul,Loose_Poly,250.0,604.6404362469001,
FOOD-6197,Dairy,Amul,Bottle,250.0,623.5167349624428,50.0
FOOD-8452,Vegetables,Catch_Spices,Loose_Poly,1000.0,729.4523176297766,
FOOD-9718,Snacks,Amul,Packet,250.0,525.5807285457803,150.0
FOOD-3172,Snacks,Catch_Spices,Packet,100.0,385.3455717614335,50.0
FOOD-1279,Dairy,Britannia,Loose_Poly,500.0,308.34472422717556,350.0
FOOD-4977,Snacks,Fortune,Packet,250.0,341.15105560364765,50.0
FOOD-3669,Vegetables,Britannia,Packet,500.0,681.8200693353004,150.0
FOOD-8825,Vegetables,Amul,Bottle,250.0,784.2069864498417,50.0
FOOD-4981,Vegetables,Britannia,Box,500.0,51.00825608677234,350.0
FOOD-5769,Dairy,Catch_Spices,Packet,100.0,468.3932838019481,50.0
FOOD-6247,Vegetables,Fortune,Packet,,420.84263792819667,50.0
FOOD-5427,Snacks,Britannia,Bottle,250.0,307.15239712995975,50.0
FOOD-7135,Vegetables,Catch_Spices,Bottle,500.0,682.7453899906776,
FOOD-6573,Vegetables,Amul,Packet,100.0,464.8369833469875,50.0
FOOD-5131,Bakery,Amul,Box,250.0,257.3616891644871,150.0
FOOD-8189,Vegetables,Amul,Box,-200.0,0.0,50.0
FOOD-5535,Vegetables,Fortune,Box,100.0,291.87481033327174,50.0
FOOD-3776,Dairy,Fortune,Packet,1000.0,349.76763009572824,50.0
FOOD-8697,Vegetables,Britannia,Bottle,1000.0,66.29997437172416,
FOOD-9386,Vegetables,Catch_Spices,Loose_Poly,1000.0,98.41349481136815,350.0
FOOD-1662,Vegetables,Britannia,Bottle,1000.0,502.7164298098517,50.0
FOOD-9671,Dairy,Amul,Packet,250.0,550.4140181431864,50.0
FOOD-9044,Snacks,Amul,Loose_Poly,500.0,512.9301280609019,50.0
FOOD-5218,Bakery,Catch_Spices,Bottle,500.0,612.8295639437926,
FOOD-6060,Vegetables,Amul,Box,250.0,755.3918769674151,
FOOD-6874,Dairy,Britannia,Packet,100.0,689.8884624451975,50.0
FOOD-6581,Dairy,Amul,Bottle,250.0,340.6225677032823,150.0
FOOD-3014,Snacks,Amul,Loose_Poly,100.0,181.85907816780752,150.0
FOOD-4789,Vegetables,Britannia,Bottle,500.0,256.36324716498854,150.0
FOOD-8148,Dairy,Amul,Packet,5000.0,474.3157754767808,350.0
FOOD-8766,Bakery,Catch_Spices,Packet,1000.0,686.4045842214779,
FOOD-3364,Snacks,Britannia,Packet,100.0,564.3620575709622,
FOOD-4629,Vegetables,Britannia,Packet,100.0,438.98035276756343,
FOOD-6919,Vegetables,Fortune,Box,500.0,485.4839040524272,150.0
FOOD-6675,Vegetables,Britannia,Packet,250.0,427.32635884536046,50.0
FOOD-9872,Vegetables,Catch_Spices,Packet,1000.0,777.5857339504076,150.0
FOOD-7638,Dairy,Amul,Packet,500.0,654.7122472818927,50.0
FOOD-5651,Bakery,Amul,Bottle,500.0,627.2090001669075,50.0
FOOD-1609,Dairy,Amul,Bottle,100.0,418.68989962234826,50.0
FOOD-8940,Vegetables,Catch_Spices,Box,100.0,272.1294714799376,
FOOD-4866,Vegetables,Catch_Spices,Box,100.0,25.416134526830813,150.0
FOOD-1371,Vegetables,Amul,Packet,250.0,44.3097192441787,350.0
FOOD-7998,Vegetables,Britannia,Bottle,5000.0,33.88796087833142,50.0
FOOD-1615,Bakery,Amul,Packet,100.0,784.576645754403,150.0
FOOD-7911,Vegetables,Amul,Packet,100.0,100.44104738963347,50.0
FOOD-7010,Vegetables,Britannia,Bottle,500.0,122.27389385088837,
FOOD-3253,Dairy,Amul,Box,250.0,392.478490091899,
FOOD-5942,Dairy,Britannia,Packet,1000.0,390.3069218455955,
FOOD-1864,Dairy,Britannia,Packet,100.0,736.7792761552046,150.0
FOOD-2268,Bakery,Fortune,Box,5000.0,68.09085802160922,
FOOD-8454,Vegetables,Britannia,Bottle,1000.0,766.218940473792,150.0
FOOD-9976,Bakery,Britannia,Bottle,1000.0,180.94828828939703,350.0
FOOD-5571,Vegetables,Britannia,Bottle,100.0,776.4215093508182,
FOOD-6229,Vegetables,Amul,Loose_Poly,250.0,437.6460380540665,
FOOD-3237,Snacks,Fortune,Packet,1000.0,525.0900692855138,150.0
FOOD-5054,Vegetables,Amul,Packet,1000.0,259.4257304019113,150.0
FOOD-1935,Dairy,Amul,Packet,500.0,493.3409213686802,50.0
FOOD-7394,Vegetables,Britannia,Box,250.0,571.5555261205243,50.0
FOOD-8891,Dairy,Catch_Spices,Packet,250.0,18.19243216092139,150.0
FOOD-1325,Bakery,Amul,Loose_Poly,5000.0,37.04045589354615,50.0
FOOD-8774,Bakery,Amul,Box,100.0,789.3168394312564,
FOOD-4861,Bakery,Amul,Packet,,371.4701128653242,700.0
FOOD-2985,Dairy,Amul,Packet,,749.2958450948781,
FOOD-5932,Vegetables,Britannia,Bottle,500.0,586.6191172851683,
FOOD-5603,Bakery,Amul,Packet,100.0,304.6449632942344,50.0
FOOD-3778,Bakery,Fortune,Loose_Poly,250.0,129.16518368023856,
FOOD-9832,Vegetables,Fortune,Bottle,250.0,782.7398691096673,350.0
FOOD-8754,Dairy,Britannia,Packet,100.0,471.75204310772585,50.0
FOOD-5078,Bakery,Britannia,Bottle,500.0,161.96173246111493,150.0
FOOD-2367,Dairy,Amul,Packet,100.0,548.5058544328501,
FOOD-5042,Vegetables,Amul,Bottle,250.0,82.7183227659669,
FOOD-3575,Bakery,Britannia,Packet,250.0,695.7494509947261,150.0
FOOD-7754,Vegetables,Amul,Bottle,250.0,81.20850433171778,350.0
FOOD-2581,Vegetables,Britannia,Bottle,100.0,196.5935430500235,
FOOD-2986,Bakery,Amul,Bottle,1000.0,82.23033628762653,50.0
FOOD-3240,Dairy,Amul,Bottle,1000.0,91.99190131107798,
FOOD-4966,Bakery,Amul,Packet,250.0,423.8289813907543,150.0
FOOD-8604,Vegetables,Amul,Bottle,250.0,552.7219440219199,350.0
FOOD-9320,Vegetables,Catch_Spices,Bottle,250.0,632.9006088433033,150.0
FOOD-6968,Vegetables,Amul,Bottle,1000.0,559.0936787856538,150.0
FOOD-8493,Snacks,Catch_Spices,Loose_Poly,250.0,297.156951508496,
FOOD-5103,Dairy,Britannia,Packet,100.0,450.257351767172,
FOOD-3076,Vegetables,Catch_Spices,Bottle,1000.0,742.8546187983022,
FOOD-6231,Vegetables,Britannia,Bottle,250.0,316.185526445704,50.0
FOOD-3994,Vegetables,Catch_Spices,Bottle,250.0,209.3994515322177,150.0
FOOD-4744,Dairy,Amul,Box,250.0,420.2622908931271,50.0
FOOD-6594,Vegetables,Britannia,Packet,100.0,244.8948173552574,
FOOD-8531,Dairy,Amul,Box,5000.0,216.83547104988193,150.0
FOOD-8371,Dairy,Britannia,Packet,500.0,625.2546079900778,700.0
FOOD-2644,Bakery,Britannia,Bottle,100.0,713.7603273440533,50.0
FOOD-4144,Bakery,Britannia,Box,250.0,406.8301793716718,50.0
FOOD-1242,Dairy,Amul,Packet,250.0,626.0284767542131,
FOOD-5085,Vegetables,Amul,Box,100.0,157.80064669582057,50.0
FOOD-8954,Bakery,Britannia,Packet,250.0,442.6379802983198,50.0
FOOD-8269,Bakery,Britannia,Box,500.0,512.5979547374761,350.0
FOOD-8130,Vegetables,Amul,Bottle,100.0,397.6246925752499,150.0
FOOD-7828,Snacks,Catch_Spices,Bottle,250.0,102.33537091507502,150.0
FOOD-9362,Vegetables,Catch_Spices,Loose_Poly,100.0,589.9391831370712,
FOOD-9844,Vegetables,Catch_Spices,Bottle,250.0,672.8717599797044,50.0
FOOD-7331,Vegetables,Fortune,Packet,250.0,511.8287414353525,
FOOD-4512,Snacks,Amul,Box,100.0,143.6371912772936,150.0
FOOD-2499,Dairy,Catch_Spices,Packet,500.0,68.89642748034896,
FOOD-3158,Bakery,Britannia,Bottle,250.0,248.26708745783833,50.0
FOOD-6162,Vegetables,Amul,Loose_Poly,500.0,39.222188361831364,
FOOD-5039,Dairy,Fortune,Bottle,250.0,672.9830182578177,150.0
FOOD-3035,Dairy,Amul,Packet,250.0,565.4177476554653,50.0
FOOD-8977,Bakery,Britannia,Packet,500.0,455.31404219049716,50.0
FOOD-1857,Vegetables,Amul,Packet,500.0,712.8096777521481,
FOOD-4823,Vegetables,Britannia,Packet,500.0,96.97386481835618,50.0
FOOD-7770,Vegetables,Britannia,Packet,100.0,574.4232024020663,50.0
FOOD-1298,Bakery,Britannia,Box,5000.0,125.83944347720826,350.0
FOOD-8244,Dairy,Amul,Packet,1000.0,58.13108714726103,
FOOD-1923,Dairy,Britannia,Loose_Poly,250.0,114.99456082337875,350.0
FOOD-5232,Dairy,Britannia,Box,1000.0,761.2426716598081,50.0
FOOD-5306,Snacks,Amul,Loose_Poly,250.0,357.94237387985083,
FOOD-3799,Bakery,Catch_Spices,Packet,,48.70660001603987,150.0
FOOD-7578,Bakery,Britannia,Bottle,500.0,471.07137212131863,50.0
FOOD-5875,Vegetables,Catch_Spices,Packet,1000.0,167.77411224472593,
FOOD-6326,Vegetables,Amul,Packet,100.0,15.400764105215842,150.0
FOOD-7582,Snacks,Amul,Bottle,500.0,609.1247776107675,50.0
FOOD-2802,Dairy,Amul,Box,1000.0,132.34183234669268,150.0
FOOD-3657,Vegetables,Britannia,Packet,1000.0,754.5643131643021,150.0
FOOD-4346,Dairy,Amul,Packet,100.0,478.31189634139247,50.0
FOOD-3949,Snacks,Britannia,Packet,100.0,78.72669980710576,50.0
FOOD-1941,Dairy,Amul,Box,100.0,182.0812986510086,
FOOD-2907,Dairy,Amul,Loose_Poly,250.0,492.5672634352768,50.0
FOOD-5837,Bakery,Britannia,Packet,1000.0,277.10905515829677,
FOOD-9105,Dairy,Catch_Spices,Packet,250.0,430.3930103287835,
FOOD-2243,Vegetables,Amul,Loose_Poly,1000.0,641.6145168111324,50.0
FOOD-6696,Snacks,Fortune,Packet,500.0,636.155191507667,
FOOD-2466,Snacks,Fortune,Box,250.0,561.4095751466195,50.0
FOOD-4957,Bakery,Britannia,Packet,,709.9829018426891,50.0
FOOD-2966,Bakery,Catch_Spices,Bottle,250.0,167.49494634653806,150.0
FOOD-1375,Vegetables,Catch_Spices,Bottle,100.0,150.0207759553012,50.0
FOOD-1262,Snacks,Amul,Box,250.0,641.4861178402101,50.0
FOOD-5362,Vegetables,Britannia,Packet,100.0,263.50258351997434,150.0
FOOD-7502,Bakery,Britannia,Packet,100.0,414.6241063588339,700.0
FOOD-8833,Snacks,Britannia,Packet,250.0,597.722197488441,350.0
FOOD-2893,Dairy,Amul,Bottle,250.0,322.78656384253475,50.0
FOOD-9106,Bakery,Catch_Spices,Box,100.0,112.82821715342857,150.0
FOOD-2652,Bakery,Fortune,Box,500.0,546.7711894119603,50.0
FOOD-6540,Vegetables,Amul,Packet,250.0,655.5559156098864,50.0
FOOD-4892,Bakery,Amul,Box,500.0,20.10985402888665,150.0
FOOD-1599,Vegetables,Catch_Spices,Packet,500.0,454.4161717962183,50.0
FOOD-5815,Dairy,Amul,Bottle,500.0,380.8300229940753,50.0
FOOD-2912,Vegetables,Britannia,Box,1000.0,215.08084515655977,150.0
FOOD-9792,Dairy,Amul,Packet,100.0,137.2125680247433,150.0
FOOD-9572,Bakery,Amul,Packet,100.0,158.54947591997708,50.0
FOOD-5213,Snacks,Amul,Packet,100.0,582.7288155375217,150.0
FOOD-4637,Vegetables,Amul,Box,250.0,433.5941559734596,50.0
FOOD-6599,Dairy,Amul,Bottle,250.0,785.1119612546071,50.0
FOOD-7448,Dairy,Britannia,Bottle,250.0,202.15233061920122,150.0
FOOD-9557,Snacks,Britannia,Box,100.0,765.9542996623198,350.0
FOOD-8382,Dairy,Amul,Box,500.0,416.9365518773151,50.0
FOOD-9982,Bakery,Fortune,Box,500.0,125.36083834270812,150.0
FOOD-4569,Snacks,Britannia,Bottle,100.0,127.0614437324416,50.0
FOOD-8707,Dairy,Britannia,Packet,250.0,490.7687124872246,150.0
FOOD-1746,Snacks,Britannia,Packet,1000.0,666.823969839195,150.0
FOOD-9504,Snacks,Britannia,Box,500.0,600.6921049502763,150.0
FOOD-5633,Snacks,Catch_Spices,Box,100.0,527.9456006821239,700.0
FOOD-1920,Vegetables,Britannia,Loose_Poly,1000.0,145.96536936570868,
FOOD-8008,Dairy,Amul,Packet,100.0,95.58860455904177,50.0
FOOD-3381,Bakery,Fortune,Packet,250.0,10.195938729697257,150.0
FOOD-4618,Dairy,Amul,Packet,100.0,90.4171503748096,50.0
FOOD-9989,Dairy,Amul,Packet,1000.0,615.4296199118734,150.0
FOOD-5443,Vegetables,Britannia,Bottle,,717.2462486313397,
FOOD-1272,Vegetables,Fortune,Loose_Poly,100.0,199.8768624957806,150.0
FOOD-2773,Dairy,Amul,Bottle,1000.0,637.9664499555679,150.0
FOOD-3547,Dairy,Catch_Spices,Bottle,250.0,167.09052483030501,
FOOD-4164,Dairy,Amul,Bottle,500.0,206.92462985297917,50.0
FOOD-5780,Dairy,Amul,Packet,,187.08489456984012,
FOOD-1946,Dairy,Catch_Spices,Box,250.0,50.86662814884532,150.0
FOOD-1506,Bakery,Britannia,Bottle,-200.0,0.0,
FOOD-7719,Dairy,Fortune,Packet,250.0,305.09924223977436,
FOOD-9435,Dairy,Fortune,Bottle,1000.0,330.3210751567492,
FOOD-9697,Dairy,Catch_Spices,Bottle,5000.0,254.4784669755983,
FOOD-7360,Vegetables,Amul,Packet,500.0,416.63297565865486,150.0
FOOD-8657,Dairy,Amul,Packet,250.0,308.61860367486054,150.0
FOOD-4590,Dairy,Fortune,Packet,250.0,776.5880704775275,50.0
FOOD-2192,Dairy,Britannia,Packet,100.0,647.8068589216992,
FOOD-2464,Vegetables,Britannia,Packet,250.0,745.4721032949083,50.0
FOOD-1390,Bakery,Amul,Bottle,1000.0,450.3672875080355,50.0
FOOD-6615,Vegetables,Amul,Bottle,250.0,545.8883066898329,50.0
FOOD-7106,Snacks,Britannia,Bottle,1000.0,141.67433632994354,50.0
FOOD-9864,Vegetables,Amul,Loose_Poly,1000.0,604.7007482173348,150.0
FOOD-3560,Snacks,Amul,Bottle,-200.0,0.0,50.0
FOOD-6867,Dairy,Amul,Bottle,1000.0,125.20801290999921,150.0
FOOD-2211,Dairy,Amul,Box,500.0,43.06888550393752,50.0
FOOD-2539,Vegetables,Fortune,Bottle,1000.0,383.06189718555265,
FOOD-1643,Vegetables,Fortune,Packet,500.0,236.56351510718676,350.0
FOOD-9693,Vegetables,Amul,Packet,500.0,789.514466382589,
FOOD-9921,Vegetables,Amul,Box,500.0,207.3690985924923,50.0
FOOD-2283,Bakery,Britannia,Box,500.0,694.5691914517366,350.0
FOOD-8680,Vegetables,Amul,Loose_Poly,250.0,259.9866276137489,
FOOD-8345,Bakery,Fortune,Bottle,250.0,601.8102133268058,
FOOD-5386,Vegetables,Fortune,Box,100.0,531.2746349550672,50.0
FOOD-1919,Snacks,Catch_Spices,Packet,100.0,453.80900818272903,
FOOD-3339,Dairy,Britannia,Bottle,250.0,339.2917053287401,50.0
FOOD-9947,Vegetables,Amul,Loose_Poly,1000.0,540.1729601472284,150.0
FOOD-6930,Dairy,Britannia,Packet,500.0,331.74989667131825,50.0
FOOD-6402,Vegetables,Amul,Packet,100.0,442.99918511858266,150.0
FOOD-6663,Vegetables,Amul,Packet,1000.0,475.94337210041544,150.0
FOOD-6275,Dairy,Amul,Box,1000.0,221.21062382932794,150.0
FOOD-1507,Bakery,Britannia,Packet,1000.0,278.39181707125795,150.0
FOOD-2436,Snacks,Amul,Bottle,500.0,24.259550210664482,350.0
FOOD-9750,Dairy,Amul,Packet,100.0,683.2056047818795,50.0
FOOD-8354,Snacks,Britannia,Bottle,250.0,607.2266839975015,
FOOD-5516,Snacks,Catch_Spices,Loose_Poly,250.0,154.9890581093087,50.0
FOOD-4622,Bakery,Amul,Packet,100.0,296.01827550676137,150.0
FOOD-5399,Dairy,Britannia,Packet,100.0,342.6448915771325,
FOOD-6037,Vegetables,Amul,Bottle,1000.0,274.1591666800696,150.0
FOOD-9111,Vegetables,Catch_Spices,Bottle,500.0,640.6118172188109,50.0
FOOD-4715,Dairy,Amul,Packet,100.0,583.0823578312334,350.0
FOOD-8837,Dairy,Catch_Spices,Bottle,250.0,616.0553968115445,150.0
FOOD-2301,Vegetables,Amul,Loose_Poly,250.0,724.2627402381391,150.0
FOOD-8370,Dairy,Fortune,Packet,100.0,480.1694921612997,150.0
FOOD-6185,Vegetables,Amul,Packet,500.0,495.48211993216296,350.0
FOOD-3155,Bakery,Amul,Bottle,100.0,580.3279545213139,50.0
FOOD-7411,Vegetables,Amul,Bottle,1000.0,548.173749774035,350.0
FOOD-7365,Dairy,Amul,Packet,1000.0,697.1522845351798,
FOOD-1692,Bakery,Fortune,Bottle,500.0,618.4565826171904,150.0
FOOD-2478,Vegetables,Britannia,Loose_Poly,500.0,105.16230701825873,50.0
FOOD-7396,Dairy,Britannia,Packet,100.0,743.4033062037515,50.0
FOOD-9448,Bakery,Catch_Spices,Bottle,250.0,549.6484393379499,150.0
FOOD-1441,Vegetables,Britannia,Packet,500.0,110.44528140281946,150.0
FOOD-3646,Vegetables,Catch_Spices,Bottle,500.0,619.8592512155868,50.0
FOOD-6209,Vegetables,Amul,Bottle,100.0,293.14589849397163,
FOOD-7533,Dairy,Catch_Spices,Bottle,250.0,646.7225505088375,350.0
FOOD-5677,Dairy,Amul,Bottle,250.0,764.7706949622714,50.0
FOOD-8211,Vegetables,Britannia,Packet,250.0,211.64120852605447,
FOOD-3645,Dairy,Britannia,Box,500.0,687.3547264070783,50.0
FOOD-9210,Vegetables,Britannia,Bottle,250.0,621.1134824137115,50.0
FOOD-8933,Bakery,Britannia,Packet,500.0,540.2360711583691,50.0
