Flight_ID,Airline_Name,Destinations_Hub,Delay_Minutes
FLI-1074,Indigo,Mumbai_BOM,12
FLI-9722,Vistara,Kolkata_CCU,12
FLI-8101,Air India,delhi_DEL,26
FLI-9390,Indigo,delhi_DEL,12
FLI-9649,Vistara,delhi_DEL,12
FLI-9127,Indigo,Kolkata_CCU,12
FLI-1539,Indigo,Mumbai_BOM,12
FLI-5873,Indigo,Mumbai_BOM,26
FLI-9899,Indigo,Mumbai_BOM,12
FLI-8399,Indigo,Bengaluru_BLR,26
FLI-6691,Vistara,Bengaluru_BLR,-5
FLI-3049,Akasa Air,Mumbai_BOM,12
FLI-2759,Akasa Air,Mumbai_BOM,26
FLI-8307,Akasa Air,Mumbai_BOM,12
FLI-3229,Vistara,Mumbai_BOM,12
FLI-1878,Indigo,Mumbai_BOM,12
FLI-7241,Air India,Mumbai_BOM,26
FLI-2647,Indigo,Bengaluru_BLR,12
FLI-2755,Indigo,delhi_DEL,12
FLI-6722,Indigo,Mumbai_BOM,26
FLI-4828,Vistara,delhi_DEL,12
FLI-8331,Indigo,Mumbai_BOM,26
FLI-8990,Air India,delhi_DEL,12
FLI-5685,Indigo,Bengaluru_BLR,12
FLI-1703,Indigo,Bengaluru_BLR,-5
FLI-6835,Indigo,Kolkata_CCU,26
FLI-1715,Indigo,Mumbai_BOM,12
FLI-4516,Air India,delhi_DEL,26
FLI-5597,Air India,Bengaluru_BLR,26
FLI-1804,Air India,Mumbai_BOM,12
FLI-2295,Vistara,delhi_DEL,26
FLI-2242,Air India,Bengaluru_BLR,12
FLI-7336,Indigo,delhi_DEL,12
FLI-2467,Indigo,Kolkata_CCU,26
FLI-9781,Air India,Mumbai_BOM,12
FLI-8682,Akasa Air,Mumbai_BOM,12
FLI-3655,Indigo,delhi_DEL,12
FLI-7664,Indigo,Bengaluru_BLR,26
FLI-6172,Indigo,Bengaluru_BLR,12
FLI-4942,Air India,Mumbai_BOM,12
FLI-1440,Indigo,delhi_DEL,12
FLI-9293,Indigo,Bengaluru_BLR,26
FLI-9512,Indigo,Kolkata_CCU,12
FLI-5116,Indigo,Bengaluru_BLR,26
FLI-8446,Indigo,Bengaluru_BLR,26
FLI-7998,Air India,delhi_DEL,26
FLI-4669,Air India,delhi_DEL,12
FLI-2369,Akasa Air,delhi_DEL,26
FLI-4413,Indigo,delhi_DEL,12
FLI-4396,Indigo,Kolkata_CCU,26
FLI-3538,Indigo,delhi_DEL,12
FLI-1939,Air India,Mumbai_BOM,12
FLI-3016,Air India,delhi_DEL,12
FLI-9974,Indigo,delhi_DEL,12
FLI-9406,Air India,delhi_DEL,12
FLI-3778,Indigo,delhi_DEL,26
FLI-5524,Vistara,Bengaluru_BLR,12
FLI-4680,Indigo,Kolkata_CCU,26
FLI-2658,Akasa Air,Mumbai_BOM,12
FLI-5110,Akasa Air,Mumbai_BOM,12
FLI-6176,Vistara,Bengaluru_BLR,12
FLI-6961,Indigo,delhi_DEL,26
FLI-4339,Air India,Mumbai_BOM,12
FLI-4724,Air India,delhi_DEL,12
FLI-7925,Indigo,Bengaluru_BLR,26
FLI-8545,Indigo,Kolkata_CCU,12
FLI-2398,Indigo,delhi_DEL,12
FLI-5479,Vistara,Bengaluru_BLR,12
FLI-1113,Vistara,Kolkata_CCU,12
FLI-5489,Indigo,Bengaluru_BLR,12
FLI-7879,Akasa Air,delhi_DEL,12
FLI-1483,Indigo,Mumbai_BOM,12
FLI-7940,Air India,delhi_DEL,26
FLI-8466,Indigo,Mumbai_BOM,12
FLI-6110,Air India,Kolkata_CCU,26
FLI-5940,Air India,Bengaluru_BLR,12
FLI-9543,Indigo,Mumbai_BOM,26
FLI-1091,Air India,delhi_DEL,12
FLI-3316,Air India,delhi_DEL,12
FLI-4109,Vistara,delhi_DEL,12
FLI-1023,Indigo,Kolkata_CCU,12
FLI-4929,Indigo,Mumbai_BOM,12
FLI-5228,Air India,Mumbai_BOM,26
FLI-6372,Indigo,Mumbai_BOM,26
FLI-8722,Indigo,delhi_DEL,26
FLI-3221,Vistara,delhi_DEL,12
FLI-4490,Air India,delhi_DEL,12
FLI-4558,Vistara,Bengaluru_BLR,12
FLI-5665,Indigo,Bengaluru_BLR,12
FLI-9694,Air India,Bengaluru_BLR,26
FLI-3037,Akasa Air,Kolkata_CCU,12
FLI-2218,Akasa Air,Mumbai_BOM,12
FLI-5586,Indigo,Mumbai_BOM,12
FLI-1663,Vistara,Mumbai_BOM,12
FLI-3573,Vistara,delhi_DEL,12
FLI-7164,Akasa Air,Bengaluru_BLR,26
FLI-9518,Vistara,delhi_DEL,12
FLI-8340,Air India,Kolkata_CCU,26
FLI-9542,Air India,Mumbai_BOM,12
FLI-9314,Akasa Air,delhi_DEL,12
FLI-4332,Indigo,Mumbai_BOM,12
FLI-9918,Indigo,Bengaluru_BLR,12
FLI-2123,Air India,Mumbai_BOM,26
FLI-5336,Vistara,Bengaluru_BLR,12
FLI-5879,Akasa Air,Mumbai_BOM,12
FLI-7993,Indigo,delhi_DEL,12
FLI-9623,Air India,Bengaluru_BLR,26
FLI-9411,Indigo,Bengaluru_BLR,26
FLI-5707,Vistara,Kolkata_CCU,12
FLI-6640,Indigo,Bengaluru_BLR,26
FLI-4619,Akasa Air,delhi_DEL,-5
FLI-5165,Vistara,Mumbai_BOM,12
FLI-6523,Indigo,Bengaluru_BLR,12
FLI-3012,Indigo,delhi_DEL,12
FLI-9276,Indigo,Kolkata_CCU,12
FLI-6741,Indigo,Mumbai_BOM,12
FLI-8795,Vistara,Kolkata_CCU,12
FLI-8582,Indigo,delhi_DEL,12
FLI-7603,Indigo,Mumbai_BOM,12
FLI-9011,Air India,Mumbai_BOM,12
FLI-4488,Air India,Bengaluru_BLR,12
FLI-6046,Air India,Mumbai_BOM,26
FLI-9825,Indigo,delhi_DEL,12
FLI-6070,Vistara,Kolkata_CCU,12
FLI-5660,Air India,Kolkata_CCU,26
FLI-5687,Indigo,Kolkata_CCU,26
FLI-1592,Vistara,Kolkata_CCU,12
FLI-6984,Indigo,delhi_DEL,12
FLI-8383,Air India,Mumbai_BOM,12
FLI-2964,Indigo,delhi_DEL,12
FLI-6050,Indigo,delhi_DEL,12
FLI-6184,Indigo,delhi_DEL,12
FLI-3306,Indigo,delhi_DEL,26
FLI-6276,Indigo,Mumbai_BOM,12
FLI-6507,Indigo,Mumbai_BOM,12
FLI-8240,Akasa Air,Mumbai_BOM,12
FLI-1913,Akasa Air,Mumbai_BOM,12
FLI-8731,Air India,delhi_DEL,26
FLI-9926,Air India,Bengaluru_BLR,26
FLI-4707,Indigo,Bengaluru_BLR,12
FLI-2149,Akasa Air,Mumbai_BOM,12
FLI-8459,Akasa Air,delhi_DEL,-5
FLI-6704,Vistara,Mumbai_BOM,12
FLI-9463,Indigo,Bengaluru_BLR,12
FLI-5167,Vistara,delhi_DEL,12
FLI-2744,Indigo,Kolkata_CCU,26
FLI-1717,Indigo,delhi_DEL,12
FLI-4780,Air India,Mumbai_BOM,12
FLI-9897,Vistara,Kolkata_CCU,26
FLI-8054,Vistara,delhi_DEL,26
FLI-7219,Indigo,delhi_DEL,12
FLI-7259,Vistara,Bengaluru_BLR,12
FLI-8286,Akasa Air,Mumbai_BOM,12
FLI-4342,Indigo,Bengaluru_BLR,12
FLI-3610,Akasa Air,Mumbai_BOM,26
FLI-9466,Air India,Kolkata_CCU,26
FLI-7571,Akasa Air,delhi_DEL,12
FLI-2670,Vistara,Kolkata_CCU,12
FLI-6963,Indigo,Bengaluru_BLR,12
FLI-7006,Indigo,delhi_DEL,26
FLI-9731,Indigo,delhi_DEL,12
FLI-9224,Indigo,Bengaluru_BLR,12
FLI-7276,Akasa Air,Mumbai_BOM,12
FLI-2453,Air India,delhi_DEL,26
FLI-4854,Indigo,delhi_DEL,12
FLI-9194,Vistara,Mumbai_BOM,26
FLI-5902,Indigo,delhi_DEL,12
FLI-4270,Air India,Mumbai_BOM,12
FLI-6553,Air India,Kolkata_CCU,26
FLI-5998,Vistara,delhi_DEL,26
FLI-3270,Vistara,Mumbai_BOM,12
FLI-8437,Indigo,delhi_DEL,12
FLI-9650,Indigo,Mumbai_BOM,12
FLI-9504,Indigo,Mumbai_BOM,12
FLI-6198,Air India,delhi_DEL,26
FLI-1687,Indigo,Bengaluru_BLR,12
FLI-7892,Air India,Mumbai_BOM,12
FLI-9968,Indigo,Bengaluru_BLR,12
FLI-5800,Indigo,Mumbai_BOM,12
FLI-6251,Vistara,delhi_DEL,12
FLI-7996,Indigo,delhi_DEL,26
FLI-8288,Indigo,Mumbai_BOM,12
FLI-7186,Air India,Bengaluru_BLR,-5
FLI-1968,Indigo,Kolkata_CCU,12
FLI-1063,Indigo,Mumbai_BOM,12
FLI-8079,Vistara,Mumbai_BOM,12
FLI-7877,Indigo,delhi_DEL,12
FLI-6328,Indigo,Mumbai_BOM,12
FLI-1667,Air India,delhi_DEL,12
FLI-3115,Vistara,delhi_DEL,12
FLI-9939,Indigo,Kolkata_CCU,26
FLI-1820,Indigo,Bengaluru_BLR,26
FLI-2313,Air India,Kolkata_CCU,12
FLI-2653,Air India,Mumbai_BOM,12
FLI-4336,Akasa Air,Bengaluru_BLR,12
FLI-6520,Air India,Mumbai_BOM,12
FLI-6303,Air India,Kolkata_CCU,12
FLI-7428,Indigo,delhi_DEL,12
FLI-1301,Indigo,Bengaluru_BLR,12
FLI-5244,Vistara,delhi_DEL,12
FLI-7298,Vistara,delhi_DEL,12
FLI-3738,Vistara,delhi_DEL,12
FLI-1128,Vistara,Mumbai_BOM,12
FLI-1346,Air India,Bengaluru_BLR,12
FLI-3482,Vistara,Mumbai_BOM,12
FLI-9843,Vistara,delhi_DEL,12
FLI-6991,Vistara,delhi_DEL,12
FLI-1060,Indigo,delhi_DEL,26
FLI-9281,Air India,Mumbai_BOM,12
FLI-8026,Vistara,Kolkata_CCU,12
FLI-2625,Air India,delhi_DEL,12
FLI-8084,Vistara,Mumbai_BOM,12
FLI-4537,Air India,Mumbai_BOM,12
FLI-2074,Indigo,Mumbai_BOM,12
FLI-6612,Akasa Air,Mumbai_BOM,26
FLI-2724,Indigo,delhi_DEL,12
FLI-6764,Vistara,delhi_DEL,12
FLI-8442,Air India,Mumbai_BOM,12
FLI-4137,Indigo,delhi_DEL,26
FLI-8859,Air India,Kolkata_CCU,26
FLI-3496,Indigo,Kolkata_CCU,-5
FLI-3971,Indigo,Mumbai_BOM,12
FLI-5156,Air India,delhi_DEL,12
FLI-8481,Air India,Kolkata_CCU,12
FLI-1188,Indigo,Bengaluru_BLR,12
FLI-6431,Indigo,Mumbai_BOM,12
FLI-8380,Indigo,Mumbai_BOM,26
FLI-6110,Indigo,Mumbai_BOM,12
FLI-9263,Indigo,delhi_DEL,12
FLI-7219,Vistara,delhi_DEL,-5
FLI-1230,Air India,Mumbai_BOM,12
FLI-8763,Air India,Mumbai_BOM,12
FLI-6526,Air India,delhi_DEL,26
FLI-5108,Indigo,delhi_DEL,12
FLI-8163,Vistara,delhi_DEL,26
FLI-7805,Indigo,delhi_DEL,12
FLI-6920,Indigo,delhi_DEL,12
FLI-7400,Indigo,Bengaluru_BLR,-5
FLI-7613,Vistara,delhi_DEL,12
FLI-8826,Air India,Mumbai_BOM,26
FLI-1522,Vistara,Mumbai_BOM,12
FLI-5360,Air India,Mumbai_BOM,-5
FLI-2936,Air India,Mumbai_BOM,12
FLI-4913,Indigo,Mumbai_BOM,12
FLI-2591,Vistara,Kolkata_CCU,12
FLI-7834,Indigo,Mumbai_BOM,26
FLI-9739,Indigo,Mumbai_BOM,12
FLI-7319,Indigo,delhi_DEL,12
FLI-4231,Indigo,Bengaluru_BLR,12
FLI-6080,Indigo,delhi_DEL,26
FLI-4587,Air India,Kolkata_CCU,12
FLI-3645,Akasa Air,Mumbai_BOM,12
FLI-2988,Akasa Air,Bengaluru_BLR,12
FLI-6897,Air India,Mumbai_BOM,26
FLI-8242,Indigo,delhi_DEL,26
FLI-6475,Indigo,Kolkata_CCU,12
FLI-3356,Vistara,delhi_DEL,12
FLI-6715,Vistara,delhi_DEL,12
FLI-8378,Air India,Mumbai_BOM,12
FLI-3313,Air India,Kolkata_CCU,12
FLI-7393,Vistara,delhi_DEL,26
FLI-5339,Air India,delhi_DEL,26
FLI-4261,Air India,Bengaluru_BLR,12
FLI-8756,Indigo,Mumbai_BOM,12
FLI-5760,Vistara,delhi_DEL,12
FLI-6638,Indigo,delhi_DEL,12
FLI-6317,Air India,delhi_DEL,12
FLI-5857,Air India,Mumbai_BOM,12
FLI-8730,Air India,delhi_DEL,26
FLI-2853,Air India,delhi_DEL,26
FLI-4071,Akasa Air,Bengaluru_BLR,-5
FLI-4878,Air India,delhi_DEL,12
FLI-1452,Vistara,Mumbai_BOM,12
FLI-4051,Indigo,delhi_DEL,12
FLI-3725,Vistara,Mumbai_BOM,12
FLI-4863,Akasa Air,delhi_DEL,12
FLI-7480,Akasa Air,Kolkata_CCU,12
FLI-4057,Indigo,Mumbai_BOM,12
FLI-7079,Indigo,delhi_DEL,12
FLI-2754,Indigo,Bengaluru_BLR,26
FLI-8678,Indigo,Bengaluru_BLR,26
FLI-7912,Air India,Mumbai_BOM,12
FLI-5036,Indigo,delhi_DEL,12
FLI-9501,Air India,delhi_DEL,12
FLI-4390,Air India,Bengaluru_BLR,12
FLI-5181,Vistara,Bengaluru_BLR,12
FLI-1319,Indigo,Mumbai_BOM,12
FLI-1246,Indigo,Bengaluru_BLR,12
FLI-9268,Vistara,delhi_DEL,26
FLI-5299,Vistara,Mumbai_BOM,12
FLI-6045,Air India,delhi_DEL,12
FLI-9073,Indigo,delhi_DEL,12
FLI-7722,Indigo,Mumbai_BOM,26
FLI-7046,Air India,Bengaluru_BLR,12
FLI-2466,Air India,delhi_DEL,12
FLI-9866,Indigo,Bengaluru_BLR,12
FLI-4677,Indigo,Mumbai_BOM,12
FLI-3289,Indigo,Kolkata_CCU,26
FLI-7096,Air India,Mumbai_BOM,12
FLI-8905,Indigo,Mumbai_BOM,-5
FLI-1385,Indigo,delhi_DEL,12
FLI-3052,Vistara,delhi_DEL,12
FLI-6347,Air India,Mumbai_BOM,12
FLI-9053,Akasa Air,Mumbai_BOM,12
FLI-8187,Indigo,delhi_DEL,12
FLI-3678,Vistara,Kolkata_CCU,12
FLI-1681,Indigo,delhi_DEL,12
FLI-4765,Air India,Mumbai_BOM,12
FLI-8703,Indigo,Kolkata_CCU,12
FLI-8292,Vistara,delhi_DEL,26
FLI-2762,Air India,delhi_DEL,12
FLI-5686,Indigo,Bengaluru_BLR,-5
FLI-9618,Air India,Bengaluru_BLR,12
FLI-4170,Indigo,Kolkata_CCU,12
FLI-9762,Indigo,delhi_DEL,12
FLI-1586,Vistara,Mumbai_BOM,12
FLI-1804,Vistara,Bengaluru_BLR,26
FLI-8697,Indigo,delhi_DEL,12
FLI-5025,Vistara,Kolkata_CCU,12
FLI-8572,Indigo,delhi_DEL,12
FLI-9574,Air India,delhi_DEL,26
FLI-5338,Indigo,delhi_DEL,26
FLI-6588,Akasa Air,Bengaluru_BLR,12
FLI-1016,Indigo,delhi_DEL,12
FLI-1980,Indigo,delhi_DEL,12
FLI-3632,Air India,Kolkata_CCU,12
FLI-6346,Air India,delhi_DEL,12
FLI-1502,Indigo,Kolkata_CCU,12
FLI-5965,Air India,delhi_DEL,26
FLI-7119,Air India,Kolkata_CCU,12
FLI-6770,Air India,delhi_DEL,26
FLI-9209,Indigo,delhi_DEL,12
FLI-5734,Indigo,Mumbai_BOM,26
FLI-2094,Indigo,delhi_DEL,12
FLI-5915,Indigo,Mumbai_BOM,26
FLI-9054,Indigo,Bengaluru_BLR,12
FLI-2146,Indigo,Bengaluru_BLR,12
FLI-1019,Vistara,delhi_DEL,12
FLI-6596,Indigo,delhi_DEL,26
FLI-4973,Akasa Air,Bengaluru_BLR,26
FLI-5886,Indigo,delhi_DEL,26
FLI-2818,Indigo,Mumbai_BOM,12
FLI-4165,Indigo,Bengaluru_BLR,26
FLI-1327,Vistara,Mumbai_BOM,26
FLI-9393,Air India,delhi_DEL,12
FLI-9739,Air India,Bengaluru_BLR,12
FLI-7249,Indigo,Mumbai_BOM,26
FLI-4758,Indigo,delhi_DEL,12
FLI-7343,Air India,Bengaluru_BLR,12
FLI-1005,Indigo,Mumbai_BOM,-5
FLI-7454,Air India,Mumbai_BOM,26
FLI-8729,Indigo,Bengaluru_BLR,26
FLI-2787,Vistara,delhi_DEL,12
FLI-5833,Indigo,Kolkata_CCU,12
FLI-8287,Indigo,delhi_DEL,26
FLI-6618,Air India,delhi_DEL,12
FLI-8207,Akasa Air,Mumbai_BOM,12
FLI-8557,Vistara,delhi_DEL,12
FLI-6690,Indigo,delhi_DEL,26
FLI-7936,Air India,delhi_DEL,12
FLI-5428,Indigo,delhi_DEL,12
FLI-3143,Indigo,Mumbai_BOM,26
FLI-6811,Air India,Mumbai_BOM,12
FLI-8321,Indigo,delhi_DEL,12
FLI-9210,Indigo,delhi_DEL,12
FLI-1503,Vistara,Kolkata_CCU,12
FLI-7580,Vistara,delhi_DEL,12
FLI-3904,Air India,Mumbai_BOM,12
FLI-3559,Indigo,Bengaluru_BLR,26
FLI-9476,Akasa Air,Bengaluru_BLR,-5
FLI-3907,Vistara,Bengaluru_BLR,12
FLI-6531,Air India,Kolkata_CCU,26
FLI-7592,Air India,delhi_DEL,-5
FLI-3444,Air India,delhi_DEL,12
FLI-7518,Akasa Air,Bengaluru_BLR,12
FLI-6411,Akasa Air,Mumbai_BOM,12
FLI-4998,Indigo,delhi_DEL,12
FLI-9630,Indigo,delhi_DEL,12
FLI-4773,Indigo,Kolkata_CCU,12
FLI-8595,Vistara,delhi_DEL,-5
FLI-2232,Air India,Kolkata_CCU,26
FLI-4716,Vistara,delhi_DEL,12
FLI-6382,Indigo,Kolkata_CCU,26
FLI-1769,Air India,Mumbai_BOM,12
FLI-7426,Indigo,delhi_DEL,-5
FLI-8460,Vistara,delhi_DEL,12
FLI-3294,Vistara,Mumbai_BOM,12
FLI-3973,Indigo,delhi_DEL,12
FLI-1821,Indigo,delhi_DEL,12
FLI-7097,Indigo,Mumbai_BOM,12
FLI-1620,Air India,Bengaluru_BLR,12
FLI-2791,Air India,Mumbai_BOM,26
FLI-3102,Air India,Mumbai_BOM,12
FLI-2155,Indigo,Bengaluru_BLR,12
FLI-1148,Indigo,Bengaluru_BLR,26
FLI-4028,Indigo,Bengaluru_BLR,12
FLI-6542,Air India,Mumbai_BOM,12
FLI-5266,Indigo,delhi_DEL,26
FLI-4968,Indigo,delhi_DEL,12
FLI-2974,Indigo,Mumbai_BOM,26
FLI-3048,Vistara,Kolkata_CCU,12
FLI-4247,Vistara,Kolkata_CCU,26
FLI-2359,Akasa Air,delhi_DEL,12
FLI-2748,Air India,Mumbai_BOM,12
FLI-3458,Indigo,delhi_DEL,26
FLI-8923,Indigo,delhi_DEL,12
FLI-3783,Indigo,Bengaluru_BLR,12
FLI-6607,Vistara,delhi_DEL,12
FLI-5238,Vistara,Mumbai_BOM,12
FLI-1239,Indigo,Mumbai_BOM,12
FLI-5758,Indigo,delhi_DEL,12
FLI-1928,Indigo,delhi_DEL,12
FLI-6053,Indigo,delhi_DEL,12
FLI-8545,Air India,delhi_DEL,12
FLI-5668,Indigo,delhi_DEL,12
FLI-8540,Indigo,Mumbai_BOM,12
FLI-8045,Air India,Mumbai_BOM,26
FLI-2793,Vistara,Kolkata_CCU,-5
FLI-4662,Air India,Mumbai_BOM,26
FLI-3388,Air India,delhi_DEL,12
FLI-7185,Air India,Bengaluru_BLR,12
FLI-2270,Indigo,Kolkata_CCU,26
FLI-4455,Air India,Mumbai_BOM,26
FLI-3582,Vistara,Mumbai_BOM,12
FLI-6986,Indigo,delhi_DEL,12
FLI-7476,Indigo,Bengaluru_BLR,12
FLI-5717,Indigo,Mumbai_BOM,12
FLI-3712,Air India,delhi_DEL,26
FLI-9814,Indigo,Mumbai_BOM,12
FLI-6474,Indigo,Bengaluru_BLR,12
FLI-8590,Indigo,delhi_DEL,12
FLI-3385,Air India,Mumbai_BOM,26
FLI-5649,Indigo,Mumbai_BOM,12
FLI-5128,Indigo,Mumbai_BOM,12
FLI-6162,Indigo,Bengaluru_BLR,12
FLI-4083,Air India,Kolkata_CCU,12
FLI-2384,Indigo,Bengaluru_BLR,12
FLI-6770,Vistara,delhi_DEL,26
FLI-7381,Air India,Kolkata_CCU,12
FLI-7877,Indigo,Bengaluru_BLR,12
FLI-9873,Air India,delhi_DEL,12
FLI-5758,Air India,Mumbai_BOM,12
FLI-4375,Vistara,delhi_DEL,26
FLI-2750,Air India,Bengaluru_BLR,26
FLI-1160,Vistara,Kolkata_CCU,12
FLI-6312,Akasa Air,delhi_DEL,26
FLI-3714,Air India,Mumbai_BOM,26
FLI-2220,Indigo,delhi_DEL,12
FLI-8182,Air India,Bengaluru_BLR,26
FLI-9173,Indigo,Mumbai_BOM,12
FLI-3120,Vistara,Mumbai_BOM,12
FLI-5127,Vistara,delhi_DEL,-5
FLI-1740,Indigo,Bengaluru_BLR,12
FLI-6386,Air India,Mumbai_BOM,26
FLI-1770,Air India,delhi_DEL,12
FLI-2519,Indigo,Bengaluru_BLR,-5
FLI-2281,Indigo,Mumbai_BOM,12
FLI-3677,Indigo,Kolkata_CCU,12
FLI-1103,Indigo,Bengaluru_BLR,12
FLI-9907,Air India,delhi_DEL,12
FLI-1895,Indigo,delhi_DEL,12
FLI-5676,Indigo,Mumbai_BOM,26
FLI-7886,Indigo,delhi_DEL,12
FLI-5955,Indigo,Bengaluru_BLR,26
FLI-5864,Vistara,Bengaluru_BLR,12
FLI-8639,Vistara,Mumbai_BOM,-5
FLI-6260,Indigo,Bengaluru_BLR,12
FLI-1424,Indigo,delhi_DEL,-5
FLI-8791,Air India,Kolkata_CCU,26
FLI-5061,Vistara,Kolkata_CCU,26
FLI-3809,Indigo,delhi_DEL,12
FLI-5795,Air India,delhi_DEL,12
FLI-1453,Air India,Bengaluru_BLR,26
FLI-2181,Air India,Kolkata_CCU,12
FLI-7991,Air India,Mumbai_BOM,12
FLI-8779,Indigo,Bengaluru_BLR,12
FLI-4260,Air India,Bengaluru_BLR,12
FLI-3671,Indigo,Mumbai_BOM,26
FLI-7079,Indigo,Mumbai_BOM,12
FLI-2427,Indigo,Kolkata_CCU,-5
FLI-1479,Vistara,Mumbai_BOM,12
FLI-9251,Indigo,Kolkata_CCU,12
FLI-1454,Vistara,Mumbai_BOM,12
FLI-4555,Indigo,Kolkata_CCU,12
FLI-5389,Indigo,Kolkata_CCU,12
FLI-1759,Indigo,Mumbai_BOM,26
FLI-8513,Indigo,Mumbai_BOM,-5
FLI-6155,Indigo,delhi_DEL,12
FLI-2432,Vistara,Bengaluru_BLR,12
FLI-6637,Air India,Bengaluru_BLR,12
FLI-9432,Vistara,delhi_DEL,26
FLI-5464,Indigo,Mumbai_BOM,26
FLI-1212,Vistara,delhi_DEL,12
FLI-5369,Vistara,Kolkata_CCU,12
FLI-7965,Air India,delhi_DEL,12
FLI-3023,Vistara,Bengaluru_BLR,12
FLI-4137,Vistara,Bengaluru_BLR,12
FLI-1819,Air India,Kolkata_CCU,12
FLI-6239,Indigo,delhi_DEL,26
FLI-2927,Vistara,Mumbai_BOM,12
FLI-7908,Vistara,Mumbai_BOM,12
FLI-7022,Air India,delhi_DEL,26
FLI-3019,Indigo,delhi_DEL,12
FLI-5001,Indigo,Mumbai_BOM,26
FLI-9348,Air India,delhi_DEL,12
FLI-3681,Indigo,Bengaluru_BLR,26
FLI-5795,Air India,Bengaluru_BLR,26
FLI-4233,Indigo,Bengaluru_BLR,12
FLI-2014,Vistara,Kolkata_CCU,12
FLI-2143,Indigo,delhi_DEL,12
FLI-9022,Akasa Air,Kolkata_CCU,12
FLI-6676,Air India,Mumbai_BOM,12
FLI-7467,Indigo,Bengaluru_BLR,12
FLI-8948,Akasa Air,Kolkata_CCU,12
FLI-2878,Vistara,Bengaluru_BLR,26
FLI-9658,Air India,Bengaluru_BLR,26
FLI-7084,Indigo,Mumbai_BOM,12
FLI-2337,Vistara,Bengaluru_BLR,26
FLI-4650,Indigo,Kolkata_CCU,-5
FLI-5796,Indigo,Kolkata_CCU,26
FLI-1430,Akasa Air,delhi_DEL,12
FLI-4573,Vistara,Kolkata_CCU,26
FLI-2878,Indigo,delhi_DEL,26
FLI-6488,Indigo,Kolkata_CCU,12
FLI-8118,Indigo,Mumbai_BOM,12
FLI-6461,Indigo,Mumbai_BOM,12
FLI-3788,Akasa Air,delhi_DEL,26
FLI-9933,Air India,Mumbai_BOM,26
FLI-9917,Indigo,Bengaluru_BLR,12
FLI-8352,Air India,delhi_DEL,26
FLI-7457,Indigo,delhi_DEL,26
FLI-8873,Air India,Mumbai_BOM,12
FLI-2196,Air India,delhi_DEL,12
FLI-4316,Vistara,Bengaluru_BLR,-5
FLI-6582,Indigo,Kolkata_CCU,12
FLI-5228,Air India,Kolkata_CCU,12
FLI-6804,Indigo,delhi_DEL,12
FLI-1104,Air India,delhi_DEL,12
FLI-5763,Vistara,Mumbai_BOM,26
FLI-1664,Indigo,Bengaluru_BLR,-5
FLI-5195,Indigo,delhi_DEL,12
FLI-6315,Akasa Air,Mumbai_BOM,12
FLI-4003,Akasa Air,delhi_DEL,12
FLI-3152,Akasa Air,Mumbai_BOM,12
FLI-1471,Indigo,delhi_DEL,12
FLI-1345,Air India,Bengaluru_BLR,26
FLI-6774,Indigo,Mumbai_BOM,12
FLI-8359,Air India,Bengaluru_BLR,12
FLI-5613,Akasa Air,Mumbai_BOM,12
FLI-9626,Air India,Bengaluru_BLR,12
FLI-2617,Air India,delhi_DEL,26
FLI-4921,Vistara,delhi_DEL,12
FLI-6350,Indigo,Mumbai_BOM,12
FLI-2892,Air India,delhi_DEL,26
FLI-4280,Air India,Mumbai_BOM,12
FLI-3235,Indigo,Mumbai_BOM,12
FLI-3697,Air India,Mumbai_BOM,12
FLI-2488,Vistara,Mumbai_BOM,12
FLI-8872,Air India,delhi_DEL,12
FLI-2742,Air India,delhi_DEL,12
FLI-1885,Indigo,Bengaluru_BLR,26
FLI-3010,Air India,Bengaluru_BLR,26
FLI-6368,Vistara,Mumbai_BOM,12
FLI-8022,Indigo,Mumbai_BOM,26
FLI-3534,Indigo,Bengaluru_BLR,12
FLI-5610,Indigo,delhi_DEL,26
FLI-1785,Indigo,delhi_DEL,-5
FLI-5400,Vistara,Kolkata_CCU,12
FLI-6233,Akasa Air,Bengaluru_BLR,12
FLI-4781,Vistara,delhi_DEL,12
FLI-7688,Indigo,delhi_DEL,26
FLI-8545,Akasa Air,Kolkata_CCU,12
FLI-1132,Indigo,Kolkata_CCU,12
FLI-5303,Indigo,delhi_DEL,26
FLI-6472,Indigo,Kolkata_CCU,12
FLI-4381,Akasa Air,Mumbai_BOM,12
FLI-6546,Air India,delhi_DEL,26
FLI-6190,Vistara,Mumbai_BOM,12
FLI-2808,Air India,Bengaluru_BLR,12
FLI-8414,Indigo,delhi_DEL,12
FLI-7742,Indigo,Mumbai_BOM,26
FLI-5894,Air India,Kolkata_CCU,26
FLI-2100,Vistara,Kolkata_CCU,-5
FLI-7461,Indigo,Bengaluru_BLR,12
FLI-9386,Air India,Mumbai_BOM,26
FLI-7316,Indigo,delhi_DEL,-5
FLI-3721,Indigo,Mumbai_BOM,12
FLI-3078,Vistara,delhi_DEL,26
FLI-1928,Akasa Air,delhi_DEL,26
FLI-6227,Akasa Air,Mumbai_BOM,12
FLI-5738,Air India,Bengaluru_BLR,12
FLI-2022,Indigo,delhi_DEL,12
FLI-1211,Vistara,delhi_DEL,12
FLI-9837,Air India,delhi_DEL,26
FLI-1494,Indigo,delhi_DEL,12
FLI-1740,Indigo,delhi_DEL,12
