Session_ID,Device_Used,Search_Query_Raw,Time_On_Page_Sec,Purchase_Made
SESS-491550,Desktop,  shoes leather  ,29.781313459209645,1
SESS-890262,Mobile,summer dress,29.781313459209645,0
SESS-803958,Desktop, leather shoes ,29.781313459209645,0
SESS-528542,Desktop, leather shoes ,29.781313459209645,0
SESS-894720,Mobile,N/A,29.781313459209645,0
SESS-536113,Mobile,summer dress,29.781313459209645,1
SESS-908589,Mobile, leather shoes ,29.781313459209645,0
SESS-988337,Tablet,IPHONE 14,29.781313459209645,1
SESS-196365,Desktop, leather shoes ,29.781313459209645,0
SESS-313519,Desktop,IPHONE 14,29.781313459209645,0
SESS-860429,Mobile,IPHONE 14,29.781313459209645,1
SESS-398273,Tablet,IPHONE 14,29.781313459209645,0
SESS-364735,Mobile,summer dress,29.781313459209645,0
SESS-378879,Desktop,IPHONE 14,29.781313459209645,1
SESS-292761,Mobile,N/A,29.781313459209645,0
SESS-717112,Desktop, leather shoes ,29.781313459209645,1
SESS-421495,Mobile,summer dress,29.781313459209645,0
SESS-363849,Mobile, leather shoes ,29.781313459209645,1
SESS-904759,Mobile, leather shoes ,29.781313459209645,0
SESS-611816,Mobile, leather shoes ,29.781313459209645,0
SESS-765854,Desktop, leather shoes ,29.781313459209645,0
SESS-163419,BOT_UNKNOWN,summer dress,29.781313459209645,0
SESS-497848,Mobile,summer dress,29.781313459209645,0
SESS-589848,Desktop,summer dress,29.781313459209645,0
SESS-746885,Desktop, leather shoes ,29.781313459209645,0
SESS-227011,Mobile, leather shoes ,29.781313459209645,1
SESS-469243,Mobile,summer dress,29.781313459209645,0
SESS-142199,Mobile,  shoes leather  ,29.781313459209645,1
SESS-831723,Mobile,IPHONE 14,29.781313459209645,0
SESS-821150,Mobile,summer dress,29.781313459209645,0
SESS-291553,Desktop, leather shoes ,29.781313459209645,0
SESS-153513,Mobile,IPHONE 14,29.781313459209645,0
SESS-662614,Desktop,  shoes leather  ,29.781313459209645,0
SESS-195957,Desktop,  shoes leather  ,29.781313459209645,0
SESS-828510,Mobile, leather shoes ,29.781313459209645,0
SESS-244560,Mobile,,29.781313459209645,0
SESS-776863,Tablet,summer dress,29.781313459209645,1
SESS-146433,Desktop, leather shoes ,29.781313459209645,0
SESS-317425,Mobile, leather shoes ,29.781313459209645,0
SESS-342037,Mobile, leather shoes ,29.781313459209645,0
SESS-375793,Tablet,IPHONE 14,29.781313459209645,0
SESS-328748,Mobile, leather shoes ,29.781313459209645,0
SESS-569518,Mobile,,29.781313459209645,1
SESS-139334,Mobile, leather shoes ,29.781313459209645,1
SESS-588953,Tablet, leather shoes ,29.781313459209645,0
SESS-853560,Mobile,  shoes leather  ,29.781313459209645,0
SESS-411402,Desktop,summer dress,29.781313459209645,1
SESS-227577,Mobile,,29.781313459209645,1
SESS-801205,Mobile,IPHONE 14,29.781313459209645,0
SESS-534640,Desktop, leather shoes ,29.781313459209645,0
SESS-455359,Mobile,IPHONE 14,29.781313459209645,0
SESS-690035,Mobile, leather shoes ,29.781313459209645,1
SESS-465002,Mobile, leather shoes ,29.781313459209645,0
SESS-473266,Mobile,summer dress,29.781313459209645,0
SESS-913650,Mobile, leather shoes ,29.781313459209645,0
SESS-551915,Desktop,N/A,29.781313459209645,0
SESS-657535,Mobile,IPHONE 14,29.781313459209645,1
SESS-740508,Mobile,summer dress,29.781313459209645,1
SESS-753102,Desktop,summer dress,29.781313459209645,0
SESS-413648,Desktop, leather shoes ,29.781313459209645,0
SESS-716936,Mobile,IPHONE 14,29.781313459209645,0
SESS-828810,Mobile, leather shoes ,29.781313459209645,0
SESS-229184,Desktop,,29.781313459209645,0
SESS-532722,Desktop,IPHONE 14,29.781313459209645,0
SESS-869366,Mobile, leather shoes ,29.781313459209645,0
SESS-989751,Desktop, leather shoes ,29.781313459209645,0
SESS-277429,Mobile,IPHONE 14,29.781313459209645,0
SESS-687597,Desktop,summer dress,29.781313459209645,0
SESS-280425,Mobile,summer dress,29.781313459209645,0
SESS-388582,Mobile,summer dress,29.781313459209645,0
SESS-916243,Mobile,N/A,29.781313459209645,0
SESS-579644,Desktop,  shoes leather  ,29.781313459209645,0
SESS-362238,Mobile, leather shoes ,29.781313459209645,0
SESS-719421,Mobile, leather shoes ,29.781313459209645,0
SESS-995693,Mobile, leather shoes ,29.781313459209645,0
SESS-287439,Mobile,N/A,29.781313459209645,0
SESS-872509,Desktop,summer dress,29.781313459209645,0
SESS-962311,Desktop, leather shoes ,29.781313459209645,1
SESS-172040,Desktop,summer dress,29.781313459209645,0
SESS-408617,Mobile,  shoes leather  ,29.781313459209645,0
SESS-786883,Mobile,IPHONE 14,29.781313459209645,0
SESS-266556,Mobile, leather shoes ,29.781313459209645,0
SESS-301327,Mobile,  shoes leather  ,29.781313459209645,0
SESS-586737,Mobile,N/A,29.781313459209645,0
SESS-231830,Mobile,IPHONE 14,29.781313459209645,0
SESS-128242,Mobile,N/A,29.781313459209645,0
SESS-506743,Mobile, leather shoes ,29.781313459209645,0
SESS-715896,Mobile,IPHONE 14,29.781313459209645,0
SESS-660642,Desktop,summer dress,29.781313459209645,0
SESS-188738,Desktop,N/A,29.781313459209645,0
SESS-277309,Desktop,N/A,40056.57333111015,0
SESS-765140,Mobile,summer dress,29.781313459209645,0
SESS-657051,Mobile,N/A,29.781313459209645,0
SESS-229914,Tablet, leather shoes ,29.781313459209645,0
SESS-262762,Mobile,  shoes leather  ,29.781313459209645,0
SESS-148003,Tablet,summer dress,29.781313459209645,0
SESS-750735,Desktop,summer dress,29.781313459209645,1
SESS-932443,Mobile,,29.781313459209645,0
SESS-531240,Tablet,  shoes leather  ,29.781313459209645,0
SESS-193963,Desktop,  shoes leather  ,29.781313459209645,1
SESS-294682,BOT_UNKNOWN,N/A,29.781313459209645,0
SESS-572498,Mobile, leather shoes ,29.781313459209645,0
SESS-565942,Tablet, leather shoes ,29.781313459209645,0
SESS-533550,Mobile,summer dress,29.781313459209645,0
SESS-187882,Mobile, leather shoes ,29.781313459209645,1
SESS-175336,Mobile,summer dress,40056.57333111015,0
SESS-661619,Mobile,,29.781313459209645,0
SESS-609346,Desktop,,29.781313459209645,0
SESS-903527,Mobile,summer dress,29.781313459209645,0
SESS-769353,Desktop,summer dress,29.781313459209645,0
SESS-883333,Desktop, leather shoes ,29.781313459209645,0
SESS-807514,Desktop,summer dress,29.781313459209645,0
SESS-123591,Mobile, leather shoes ,29.781313459209645,0
SESS-944060,BOT_UNKNOWN,  shoes leather  ,29.781313459209645,0
SESS-965343,Mobile, leather shoes ,29.781313459209645,0
SESS-145610,Mobile,,29.781313459209645,0
SESS-153857,Mobile,N/A,29.781313459209645,0
SESS-877637,Mobile,summer dress,29.781313459209645,0
SESS-874280,Desktop, leather shoes ,29.781313459209645,0
SESS-307566,BOT_UNKNOWN,IPHONE 14,29.781313459209645,0
SESS-174428,Desktop,N/A,29.781313459209645,0
SESS-666328,Tablet,IPHONE 14,29.781313459209645,0
SESS-105178,Tablet,summer dress,29.781313459209645,0
SESS-219956,Desktop, leather shoes ,29.781313459209645,1
SESS-146402,Desktop,  shoes leather  ,29.781313459209645,0
SESS-363301,Mobile,N/A,29.781313459209645,0
SESS-436139,Mobile, leather shoes ,29.781313459209645,1
SESS-191989,Mobile, leather shoes ,29.781313459209645,1
SESS-219298,Mobile,  shoes leather  ,29.781313459209645,0
SESS-883169,Tablet,summer dress,29.781313459209645,1
SESS-791409,Mobile,N/A,29.781313459209645,0
SESS-345359,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-378666,Desktop,summer dress,29.781313459209645,0
SESS-397794,Tablet,summer dress,29.781313459209645,1
SESS-739494,Desktop, leather shoes ,29.781313459209645,0
SESS-224642,Mobile, leather shoes ,29.781313459209645,0
SESS-159465,Tablet, leather shoes ,29.781313459209645,0
SESS-588763,Mobile, leather shoes ,29.781313459209645,1
SESS-743307,Desktop,IPHONE 14,29.781313459209645,0
SESS-433255,Desktop,IPHONE 14,29.781313459209645,0
SESS-563102,Mobile,  shoes leather  ,29.781313459209645,0
SESS-874049,Mobile,  shoes leather  ,29.781313459209645,1
SESS-349592,Desktop,IPHONE 14,29.781313459209645,0
SESS-297380,Tablet,IPHONE 14,29.781313459209645,1
SESS-626981,Desktop,IPHONE 14,29.781313459209645,1
SESS-629782,Mobile,IPHONE 14,29.781313459209645,0
SESS-827087,Desktop, leather shoes ,29.781313459209645,0
SESS-112108,Desktop,IPHONE 14,29.781313459209645,0
SESS-110578,Mobile,IPHONE 14,29.781313459209645,1
SESS-948189,Mobile, leather shoes ,29.781313459209645,0
SESS-232257,Mobile,IPHONE 14,29.781313459209645,1
SESS-263161,Desktop,summer dress,29.781313459209645,0
SESS-690769,Desktop,  shoes leather  ,29.781313459209645,0
SESS-901590,Mobile,  shoes leather  ,29.781313459209645,0
SESS-642968,Desktop,IPHONE 14,29.781313459209645,1
SESS-241983,Mobile,,29.781313459209645,0
SESS-557994,Desktop,  shoes leather  ,40056.57333111015,1
SESS-122626,Mobile,IPHONE 14,29.781313459209645,1
SESS-255822,Mobile, leather shoes ,29.781313459209645,0
SESS-634101,Mobile,  shoes leather  ,29.781313459209645,0
SESS-190721,Desktop,summer dress,29.781313459209645,0
SESS-389390,Mobile, leather shoes ,29.781313459209645,0
SESS-863576,Mobile, leather shoes ,29.781313459209645,1
SESS-162201,BOT_UNKNOWN,N/A,29.781313459209645,0
SESS-340738,Mobile,summer dress,29.781313459209645,1
SESS-325834,Mobile,IPHONE 14,29.781313459209645,0
SESS-137870,Mobile,summer dress,29.781313459209645,0
SESS-532650,Mobile, leather shoes ,29.781313459209645,0
SESS-546180,Mobile,IPHONE 14,29.781313459209645,0
SESS-813611,Tablet,  shoes leather  ,29.781313459209645,0
SESS-405847,Desktop,  shoes leather  ,29.781313459209645,0
SESS-763965,Desktop,,29.781313459209645,0
SESS-613407,BOT_UNKNOWN,N/A,29.781313459209645,0
SESS-103100,Desktop,IPHONE 14,29.781313459209645,0
SESS-779888,Mobile,summer dress,29.781313459209645,0
SESS-182694,Mobile,,29.781313459209645,0
SESS-357529,Mobile, leather shoes ,29.781313459209645,0
SESS-236351,Mobile,,29.781313459209645,0
SESS-355426,Desktop,,29.781313459209645,0
SESS-345810,Mobile,IPHONE 14,29.781313459209645,0
SESS-118804,Desktop,,29.781313459209645,0
SESS-540583,BOT_UNKNOWN,summer dress,29.781313459209645,0
SESS-217163,Desktop,IPHONE 14,29.781313459209645,0
SESS-785416,Mobile, leather shoes ,29.781313459209645,0
SESS-232243,Mobile, leather shoes ,29.781313459209645,0
SESS-602571,Desktop,,29.781313459209645,0
SESS-287982,Desktop,IPHONE 14,29.781313459209645,0
SESS-975650,Mobile,IPHONE 14,29.781313459209645,1
SESS-718445,Desktop,N/A,29.781313459209645,0
SESS-909713,Desktop, leather shoes ,29.781313459209645,0
SESS-168085,Mobile, leather shoes ,29.781313459209645,0
SESS-738946,Desktop,summer dress,29.781313459209645,0
SESS-133502,Mobile,,29.781313459209645,0
SESS-276755,Desktop,,29.781313459209645,0
SESS-335818,Mobile, leather shoes ,29.781313459209645,0
SESS-689950,Tablet, leather shoes ,29.781313459209645,0
SESS-747285,Desktop, leather shoes ,29.781313459209645,1
SESS-152594,Mobile, leather shoes ,29.781313459209645,1
SESS-465694,Mobile,summer dress,29.781313459209645,1
SESS-962571,Mobile, leather shoes ,29.781313459209645,1
SESS-560411,BOT_UNKNOWN,N/A,29.781313459209645,0
SESS-524510,Mobile,,29.781313459209645,0
SESS-467221,Desktop, leather shoes ,29.781313459209645,0
SESS-595565,Mobile,N/A,29.781313459209645,0
SESS-257223,Mobile,IPHONE 14,29.781313459209645,0
SESS-122597,Desktop,IPHONE 14,29.781313459209645,0
SESS-644022,BOT_UNKNOWN,  shoes leather  ,29.781313459209645,0
SESS-953709,Mobile,summer dress,29.781313459209645,0
SESS-438499,Mobile,  shoes leather  ,29.781313459209645,0
SESS-242471,Mobile,IPHONE 14,29.781313459209645,0
SESS-102266,Mobile, leather shoes ,29.781313459209645,0
SESS-189930,Tablet, leather shoes ,29.781313459209645,0
SESS-120723,Desktop,summer dress,29.781313459209645,0
SESS-774421,Mobile,,29.781313459209645,1
SESS-942884,Tablet,summer dress,29.781313459209645,0
SESS-627145,Mobile,IPHONE 14,29.781313459209645,0
SESS-173120,Mobile,,29.781313459209645,0
SESS-128424,Desktop, leather shoes ,29.781313459209645,0
SESS-512470,Mobile,IPHONE 14,29.781313459209645,0
SESS-249002,Mobile,N/A,29.781313459209645,0
SESS-579668,Mobile,IPHONE 14,29.781313459209645,0
SESS-181849,Desktop,summer dress,29.781313459209645,0
SESS-511975,Desktop,IPHONE 14,29.781313459209645,0
SESS-962851,Mobile,  shoes leather  ,29.781313459209645,0
SESS-675976,Desktop, leather shoes ,29.781313459209645,0
SESS-903468,Mobile,N/A,29.781313459209645,1
SESS-185168,Tablet, leather shoes ,29.781313459209645,1
SESS-972321,Mobile,  shoes leather  ,29.781313459209645,0
SESS-589567,Tablet,,29.781313459209645,0
SESS-229528,Desktop, leather shoes ,29.781313459209645,0
SESS-961804,Desktop,summer dress,29.781313459209645,0
SESS-882372,Mobile,N/A,29.781313459209645,1
SESS-843443,Mobile,summer dress,29.781313459209645,0
SESS-854824,Desktop,IPHONE 14,29.781313459209645,0
SESS-718506,Mobile,summer dress,29.781313459209645,1
SESS-543929,Mobile,IPHONE 14,29.781313459209645,0
SESS-265503,Desktop, leather shoes ,29.781313459209645,0
SESS-164501,Desktop,summer dress,40056.57333111015,0
SESS-794943,Mobile,IPHONE 14,29.781313459209645,0
SESS-369327,Tablet, leather shoes ,29.781313459209645,0
SESS-195703,Tablet,N/A,29.781313459209645,0
SESS-876510,Desktop,IPHONE 14,29.781313459209645,0
SESS-554205,BOT_UNKNOWN,summer dress,29.781313459209645,0
SESS-833822,Desktop,,29.781313459209645,1
SESS-729365,Mobile,  shoes leather  ,29.781313459209645,0
SESS-894672,Mobile,IPHONE 14,29.781313459209645,0
SESS-712150,Mobile, leather shoes ,29.781313459209645,0
SESS-672915,Mobile,IPHONE 14,29.781313459209645,0
SESS-264317,Mobile,,40056.57333111015,0
SESS-188319,Mobile,IPHONE 14,29.781313459209645,0
SESS-725185,Desktop,,29.781313459209645,0
SESS-513987,Tablet, leather shoes ,29.781313459209645,1
SESS-743418,Mobile, leather shoes ,29.781313459209645,0
SESS-151730,Mobile,IPHONE 14,29.781313459209645,0
SESS-931258,Desktop,summer dress,29.781313459209645,0
SESS-430086,Mobile,IPHONE 14,29.781313459209645,0
SESS-132723,Mobile, leather shoes ,29.781313459209645,0
SESS-882904,Mobile,summer dress,29.781313459209645,0
SESS-171188,Desktop,,29.781313459209645,0
SESS-952639,Desktop,summer dress,29.781313459209645,0
SESS-348885,Mobile,IPHONE 14,29.781313459209645,1
SESS-415721,Mobile,N/A,29.781313459209645,0
SESS-115118,Mobile,summer dress,29.781313459209645,0
SESS-402280,Mobile, leather shoes ,29.781313459209645,0
SESS-168410,Mobile, leather shoes ,29.781313459209645,0
SESS-284870,Desktop,summer dress,29.781313459209645,0
SESS-690201,Desktop,IPHONE 14,29.781313459209645,1
SESS-250205,Tablet,summer dress,29.781313459209645,0
SESS-781499,Mobile,summer dress,29.781313459209645,0
SESS-123483,Mobile, leather shoes ,29.781313459209645,0
SESS-811711,Desktop,N/A,29.781313459209645,0
SESS-201670,Tablet, leather shoes ,29.781313459209645,0
SESS-885536,Desktop, leather shoes ,29.781313459209645,0
SESS-604778,Mobile, leather shoes ,29.781313459209645,1
SESS-556442,Mobile,IPHONE 14,29.781313459209645,0
SESS-853673,Desktop,IPHONE 14,29.781313459209645,0
SESS-971585,Desktop,summer dress,29.781313459209645,0
SESS-111722,Desktop,summer dress,29.781313459209645,0
SESS-218578,Mobile, leather shoes ,29.781313459209645,0
SESS-159036,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-729368,Tablet, leather shoes ,29.781313459209645,0
SESS-924026,Desktop,  shoes leather  ,29.781313459209645,0
SESS-995696,Mobile,,29.781313459209645,0
SESS-716255,Mobile,IPHONE 14,29.781313459209645,0
SESS-294320,Mobile,N/A,29.781313459209645,0
SESS-927889,Desktop, leather shoes ,29.781313459209645,0
SESS-493052,Mobile, leather shoes ,29.781313459209645,0
SESS-126012,Tablet,summer dress,29.781313459209645,0
SESS-590805,BOT_UNKNOWN,,29.781313459209645,0
SESS-316768,Desktop,IPHONE 14,29.781313459209645,0
SESS-798290,Mobile, leather shoes ,29.781313459209645,0
SESS-645140,Mobile,  shoes leather  ,29.781313459209645,0
SESS-610105,Mobile,summer dress,29.781313459209645,0
SESS-945257,Tablet,N/A,29.781313459209645,1
SESS-592021,Desktop,summer dress,29.781313459209645,0
SESS-142161,Mobile, leather shoes ,29.781313459209645,0
SESS-976883,Desktop, leather shoes ,29.781313459209645,0
SESS-747817,Mobile,summer dress,29.781313459209645,0
SESS-321794,Mobile, leather shoes ,29.781313459209645,0
SESS-676631,Mobile,,29.781313459209645,0
SESS-554347,Desktop,summer dress,29.781313459209645,0
SESS-266882,Tablet,,29.781313459209645,0
SESS-990042,Mobile, leather shoes ,29.781313459209645,1
SESS-391951,Tablet,  shoes leather  ,29.781313459209645,0
SESS-957169,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-304022,Desktop,N/A,29.781313459209645,0
SESS-998657,Mobile,N/A,29.781313459209645,1
SESS-235992,Tablet,,29.781313459209645,0
SESS-458469,Desktop,summer dress,29.781313459209645,0
SESS-327088,Mobile, leather shoes ,29.781313459209645,0
SESS-738317,Mobile,,40056.57333111015,0
SESS-907989,Desktop,IPHONE 14,29.781313459209645,0
SESS-927642,Mobile,IPHONE 14,29.781313459209645,0
SESS-817072,Mobile,summer dress,29.781313459209645,0
SESS-625260,Mobile,IPHONE 14,29.781313459209645,0
SESS-731315,Mobile, leather shoes ,29.781313459209645,0
SESS-170181,Mobile,summer dress,29.781313459209645,0
SESS-400113,Desktop,  shoes leather  ,29.781313459209645,0
SESS-980096,Mobile, leather shoes ,29.781313459209645,0
SESS-840355,Tablet,  shoes leather  ,29.781313459209645,0
SESS-121066,Mobile, leather shoes ,29.781313459209645,0
SESS-142519,BOT_UNKNOWN,  shoes leather  ,29.781313459209645,0
SESS-304541,Desktop,IPHONE 14,29.781313459209645,0
SESS-977615,Mobile, leather shoes ,29.781313459209645,0
SESS-579866,Desktop,summer dress,29.781313459209645,0
SESS-512254,BOT_UNKNOWN,summer dress,29.781313459209645,0
SESS-892111,Mobile, leather shoes ,29.781313459209645,0
SESS-566392,Mobile, leather shoes ,29.781313459209645,0
SESS-472521,Desktop, leather shoes ,29.781313459209645,0
SESS-836777,Tablet,summer dress,29.781313459209645,0
SESS-628906,Mobile,,29.781313459209645,0
SESS-510321,Desktop,N/A,40056.57333111015,0
SESS-179764,Desktop,summer dress,29.781313459209645,0
SESS-347841,Mobile,summer dress,29.781313459209645,0
SESS-294265,Mobile,IPHONE 14,29.781313459209645,0
SESS-623031,Tablet,  shoes leather  ,29.781313459209645,0
SESS-800448,Mobile,N/A,29.781313459209645,0
SESS-264068,Desktop,,29.781313459209645,0
SESS-551820,Mobile,,29.781313459209645,0
SESS-778851,Desktop,,29.781313459209645,1
SESS-973540,Desktop, leather shoes ,29.781313459209645,0
SESS-602538,Mobile, leather shoes ,29.781313459209645,0
SESS-113729,Desktop, leather shoes ,29.781313459209645,0
SESS-958304,Mobile,N/A,29.781313459209645,0
SESS-158635,Mobile, leather shoes ,29.781313459209645,0
SESS-723528,Desktop,IPHONE 14,29.781313459209645,0
SESS-634384,Mobile, leather shoes ,29.781313459209645,1
SESS-885721,Tablet, leather shoes ,29.781313459209645,0
SESS-646323,Mobile,summer dress,29.781313459209645,0
SESS-860768,Mobile,  shoes leather  ,29.781313459209645,0
SESS-322484,Mobile,N/A,29.781313459209645,0
SESS-279465,Tablet, leather shoes ,29.781313459209645,0
SESS-184667,Desktop, leather shoes ,29.781313459209645,0
SESS-177882,Mobile,IPHONE 14,29.781313459209645,0
SESS-576528,Desktop,IPHONE 14,29.781313459209645,1
SESS-390379,Mobile, leather shoes ,29.781313459209645,0
SESS-654370,Mobile,N/A,29.781313459209645,0
SESS-566890,Mobile,IPHONE 14,29.781313459209645,0
SESS-426373,Tablet,IPHONE 14,29.781313459209645,1
SESS-552823,Mobile,summer dress,29.781313459209645,1
SESS-658023,Mobile, leather shoes ,29.781313459209645,0
SESS-321112,Mobile,  shoes leather  ,29.781313459209645,0
SESS-559030,Mobile, leather shoes ,29.781313459209645,0
SESS-245019,Mobile,,29.781313459209645,1
SESS-406903,Mobile,  shoes leather  ,29.781313459209645,0
SESS-138216,Desktop, leather shoes ,29.781313459209645,0
SESS-258015,Mobile, leather shoes ,29.781313459209645,0
SESS-732363,Mobile, leather shoes ,29.781313459209645,0
SESS-758334,Tablet, leather shoes ,29.781313459209645,0
SESS-364572,Mobile, leather shoes ,29.781313459209645,1
SESS-559028,Desktop,summer dress,29.781313459209645,0
SESS-468469,Mobile,summer dress,29.781313459209645,0
SESS-829452,Mobile,summer dress,29.781313459209645,0
SESS-822193,Mobile, leather shoes ,29.781313459209645,0
SESS-714532,Mobile,IPHONE 14,29.781313459209645,0
SESS-461460,Desktop,IPHONE 14,29.781313459209645,1
SESS-204079,Mobile,IPHONE 14,29.781313459209645,1
SESS-997655,Mobile,IPHONE 14,29.781313459209645,0
SESS-543275,Mobile,N/A,29.781313459209645,0
SESS-482938,Mobile,summer dress,29.781313459209645,0
SESS-498584,Tablet, leather shoes ,29.781313459209645,0
SESS-228874,BOT_UNKNOWN,IPHONE 14,29.781313459209645,0
SESS-701125,Mobile,  shoes leather  ,29.781313459209645,0
SESS-704130,Mobile,IPHONE 14,29.781313459209645,0
SESS-596501,Desktop,  shoes leather  ,29.781313459209645,1
SESS-294833,Mobile,N/A,29.781313459209645,0
SESS-141842,Desktop,summer dress,29.781313459209645,0
SESS-160202,Tablet,IPHONE 14,29.781313459209645,0
SESS-619607,Desktop,IPHONE 14,29.781313459209645,0
SESS-148380,Tablet,,29.781313459209645,0
SESS-932827,Desktop,IPHONE 14,29.781313459209645,0
SESS-403856,Mobile,,29.781313459209645,0
SESS-528449,Mobile, leather shoes ,29.781313459209645,0
SESS-758236,Mobile,,29.781313459209645,1
SESS-645358,Mobile,N/A,29.781313459209645,0
SESS-205510,Desktop, leather shoes ,29.781313459209645,0
SESS-828199,Mobile, leather shoes ,29.781313459209645,0
SESS-542367,Mobile,summer dress,29.781313459209645,0
SESS-154942,Mobile,N/A,29.781313459209645,0
SESS-949837,Mobile,IPHONE 14,29.781313459209645,0
SESS-372831,Mobile,IPHONE 14,29.781313459209645,0
SESS-791892,Mobile,IPHONE 14,29.781313459209645,0
SESS-736852,Desktop, leather shoes ,29.781313459209645,0
SESS-742891,Mobile,IPHONE 14,29.781313459209645,1
SESS-609299,Desktop,N/A,29.781313459209645,1
SESS-222872,BOT_UNKNOWN,N/A,29.781313459209645,0
SESS-668118,Desktop,N/A,29.781313459209645,0
SESS-650778,Mobile, leather shoes ,29.781313459209645,0
SESS-207334,Mobile,summer dress,29.781313459209645,1
SESS-398043,Mobile, leather shoes ,29.781313459209645,0
SESS-654957,Mobile,,29.781313459209645,0
SESS-474629,Mobile, leather shoes ,29.781313459209645,0
SESS-719319,Mobile, leather shoes ,29.781313459209645,0
SESS-756166,Mobile,N/A,29.781313459209645,1
SESS-405032,Mobile,IPHONE 14,29.781313459209645,0
SESS-698869,Mobile,summer dress,29.781313459209645,1
SESS-220032,Mobile,IPHONE 14,29.781313459209645,0
SESS-275113,Mobile,IPHONE 14,29.781313459209645,1
SESS-124484,Mobile, leather shoes ,29.781313459209645,0
SESS-484413,Desktop, leather shoes ,29.781313459209645,0
SESS-188891,Tablet,  shoes leather  ,29.781313459209645,0
SESS-909885,Mobile,summer dress,29.781313459209645,0
SESS-621292,Mobile, leather shoes ,29.781313459209645,1
SESS-293081,Mobile, leather shoes ,29.781313459209645,0
SESS-242894,Tablet,IPHONE 14,29.781313459209645,0
SESS-652413,Mobile,IPHONE 14,29.781313459209645,0
SESS-332176,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-627452,Mobile,  shoes leather  ,29.781313459209645,0
SESS-468028,Mobile, leather shoes ,40056.57333111015,0
SESS-788828,Mobile, leather shoes ,29.781313459209645,0
SESS-957328,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-867241,Mobile, leather shoes ,29.781313459209645,0
SESS-811984,Mobile, leather shoes ,29.781313459209645,0
SESS-768800,BOT_UNKNOWN,summer dress,29.781313459209645,0
SESS-498751,Desktop, leather shoes ,29.781313459209645,0
SESS-312724,Tablet,N/A,29.781313459209645,1
SESS-698857,Mobile,IPHONE 14,29.781313459209645,0
SESS-195001,Desktop,,29.781313459209645,0
SESS-644360,Tablet,summer dress,29.781313459209645,0
SESS-371390,Mobile,summer dress,29.781313459209645,0
SESS-953466,BOT_UNKNOWN,IPHONE 14,29.781313459209645,1
SESS-931049,Mobile,,29.781313459209645,0
SESS-642622,Desktop,,29.781313459209645,0
SESS-144929,Mobile, leather shoes ,29.781313459209645,0
SESS-706294,Desktop,IPHONE 14,29.781313459209645,0
SESS-520670,Desktop, leather shoes ,29.781313459209645,0
SESS-713884,Mobile, leather shoes ,29.781313459209645,0
SESS-826068,Mobile,IPHONE 14,29.781313459209645,0
SESS-441564,Mobile,  shoes leather  ,29.781313459209645,0
SESS-857232,Mobile, leather shoes ,29.781313459209645,0
SESS-436394,Desktop,,29.781313459209645,1
SESS-629587,Mobile,IPHONE 14,29.781313459209645,0
SESS-582774,Desktop,,29.781313459209645,0
SESS-576429,Mobile, leather shoes ,29.781313459209645,0
SESS-458677,Tablet,N/A,29.781313459209645,1
SESS-311436,Mobile,summer dress,29.781313459209645,0
SESS-704084,Mobile,  shoes leather  ,29.781313459209645,0
SESS-430651,Mobile, leather shoes ,29.781313459209645,1
SESS-220069,Desktop,,29.781313459209645,0
SESS-362249,Mobile,N/A,29.781313459209645,1
SESS-565655,Desktop,N/A,29.781313459209645,0
SESS-414820,Mobile,summer dress,29.781313459209645,0
SESS-874239,Desktop,IPHONE 14,29.781313459209645,0
SESS-171362,Mobile,summer dress,29.781313459209645,1
SESS-350787,Tablet, leather shoes ,29.781313459209645,0
SESS-573174,Mobile,summer dress,29.781313459209645,1
SESS-330876,Mobile,,29.781313459209645,0
SESS-500611,Desktop,  shoes leather  ,29.781313459209645,0
SESS-451765,Desktop,N/A,29.781313459209645,0
SESS-737956,Desktop, leather shoes ,29.781313459209645,1
SESS-183707,Mobile,summer dress,29.781313459209645,0
SESS-519793,Tablet,summer dress,29.781313459209645,0
SESS-607496,Mobile,,29.781313459209645,0
SESS-304135,Mobile,IPHONE 14,29.781313459209645,0
SESS-335801,Mobile,IPHONE 14,29.781313459209645,0
SESS-559640,Mobile, leather shoes ,29.781313459209645,0
SESS-601094,Desktop,,29.781313459209645,0
SESS-499335,Desktop, leather shoes ,29.781313459209645,0
SESS-897367,Mobile,summer dress,29.781313459209645,0
SESS-261466,Mobile,summer dress,29.781313459209645,0
SESS-649545,Desktop,N/A,29.781313459209645,0
SESS-107955,Mobile, leather shoes ,29.781313459209645,0
SESS-982677,Mobile,summer dress,29.781313459209645,0
SESS-635387,Mobile,N/A,29.781313459209645,1
SESS-869098,Mobile,N/A,29.781313459209645,0
SESS-734403,Mobile,IPHONE 14,29.781313459209645,0
SESS-994159,Tablet,summer dress,29.781313459209645,0
SESS-853671,Mobile, leather shoes ,29.781313459209645,0
SESS-560216,Mobile,summer dress,40056.57333111015,0
SESS-323709,Mobile, leather shoes ,29.781313459209645,0
SESS-906222,Mobile,summer dress,29.781313459209645,0
